"QC_Record_ID","Batch_ID","Sample_ID","Analyte_ID","Value","Unit","Method_ID","Spec_Rev","LSL","USL","Qualifier","Sample_TS","Result_TS","Is_Final","Approval_Status","Spec_Status","Data_Origin","Target"
"SIM-S0187-Q-D90","SIM-S0187","SIM-S0187-S","D90","127.3728","nm","SIM-M-D90","SIM-Q02","110","180","EQ","2026-09-04T20:15:00Z","2026-09-04T21:00:00Z","true","APPROVED","DEMO","SYNTHETIC","130"
"SIM-S0187-Q-LPC_0p5","SIM-S0187","SIM-S0187-S","LPC_0p5","692.3715","count/mL","SIM-M-LPC_0p5","SIM-Q02","","3000","EQ","2026-09-04T20:15:00Z","2026-09-04T21:00:00Z","true","APPROVED","DEMO","SYNTHETIC","1000"
"SIM-S0187-Q-LPC_1p0","SIM-S0187","SIM-S0187-S","LPC_1p0","84.2428","count/mL","SIM-M-LPC_1p0","SIM-Q02","","600","EQ","2026-09-04T20:15:00Z","2026-09-04T21:00:00Z","true","APPROVED","DEMO","SYNTHETIC","80"
"SIM-S0187-Q-Zeta","SIM-S0187","SIM-S0187-S","Zeta","-39.6146","mV","SIM-M-Zeta","SIM-Q02","-50","-30","EQ","2026-09-04T20:15:00Z","2026-09-04T21:00:00Z","true","APPROVED","DEMO","SYNTHETIC","-40"
"SIM-S0187-Q-Fe","SIM-S0187","SIM-S0187-S","Fe","0.3071","ug/kg","SIM-M-Fe","SIM-Q02","","1","EQ","2026-09-04T20:15:00Z","2026-09-04T21:00:00Z","true","APPROVED","DEMO","SYNTHETIC","0.3"
"SIM-S0188-Q-pH","SIM-S0188","SIM-S0188-S","pH","9.93","pH","SIM-M-pH","SIM-Q02","9.5","10.5","EQ","2026-09-04T20:15:00Z","2026-09-04T21:00:00Z","true","APPROVED","DEMO","SYNTHETIC","10"
"SIM-S0188-Q-Solids","SIM-S0188","SIM-S0188-S","Solids","10.0889","wt%","SIM-M-Solids","SIM-Q02","9.5","10.5","EQ","2026-09-04T20:15:00Z","2026-09-04T21:00:00Z","true","APPROVED","DEMO","SYNTHETIC","10"
"SIM-S0188-Q-Viscosity","SIM-S0188","SIM-S0188-S","Viscosity","1.6305","mPa.s","SIM-M-Viscosity","SIM-Q02","1.2","2.2","EQ","2026-09-04T20:15:00Z","2026-09-04T21:00:00Z","true","APPROVED","DEMO","SYNTHETIC","1.7"
"SIM-S0188-Q-D50","SIM-S0188","SIM-S0188-S","D50","90.3302","nm","SIM-M-D50","SIM-Q02","75","105","EQ","2026-09-04T20:15:00Z","2026-09-04T21:00:00Z","true","APPROVED","DEMO","SYNTHETIC","90"
"SIM-S0188-Q-D90","SIM-S0188","SIM-S0188-S","D90","121.1129","nm","SIM-M-D90","SIM-Q02","110","180","EQ","2026-09-04T20:15:00Z","2026-09-04T21:00:00Z","true","APPROVED","DEMO","SYNTHETIC","130"
"SIM-S0188-Q-LPC_0p5","SIM-S0188","SIM-S0188-S","LPC_0p5","961.7605","count/mL","SIM-M-LPC_0p5","SIM-Q02","","3000","EQ","2026-09-04T20:15:00Z","2026-09-04T21:00:00Z","true","APPROVED","DEMO","SYNTHETIC","1000"
"SIM-S0188-Q-LPC_1p0","SIM-S0188","SIM-S0188-S","LPC_1p0","90.0115","count/mL","SIM-M-LPC_1p0","SIM-Q02","","600","EQ","2026-09-04T20:15:00Z","2026-09-04T21:00:00Z","true","APPROVED","DEMO","SYNTHETIC","80"
"SIM-S0188-Q-Zeta","SIM-S0188","SIM-S0188-S","Zeta","-39.4308","mV","SIM-M-Zeta","SIM-Q02","-50","-30","EQ","2026-09-04T20:15:00Z","2026-09-04T21:00:00Z","true","APPROVED","DEMO","SYNTHETIC","-40"
"SIM-S0188-Q-Fe","SIM-S0188","SIM-S0188-S","Fe","0.2641","ug/kg","SIM-M-Fe","SIM-Q02","","1","EQ","2026-09-04T20:15:00Z","2026-09-04T21:00:00Z","true","APPROVED","DEMO","SYNTHETIC","0.3"
"SIM-S0189-Q-pH","SIM-S0189","SIM-S0189-S","pH","9.89","pH","SIM-M-pH","SIM-Q02","9.5","10.5","EQ","2026-09-04T20:15:00Z","2026-09-04T21:00:00Z","true","APPROVED","DEMO","SYNTHETIC","10"
"SIM-S0189-Q-Solids","SIM-S0189","SIM-S0189-S","Solids","9.905","wt%","SIM-M-Solids","SIM-Q02","9.5","10.5","EQ","2026-09-04T20:15:00Z","2026-09-04T21:00:00Z","true","APPROVED","DEMO","SYNTHETIC","10"
"SIM-S0189-Q-Viscosity","SIM-S0189","SIM-S0189-S","Viscosity","1.7481","mPa.s","SIM-M-Viscosity","SIM-Q02","1.2","2.2","EQ","2026-09-04T20:15:00Z","2026-09-04T21:00:00Z","true","APPROVED","DEMO","SYNTHETIC","1.7"
"SIM-S0189-Q-D50","SIM-S0189","SIM-S0189-S","D50","92.4235","nm","SIM-M-D50","SIM-Q02","75","105","EQ","2026-09-04T20:15:00Z","2026-09-04T21:00:00Z","true","APPROVED","DEMO","SYNTHETIC","90"
"SIM-S0189-Q-D90","SIM-S0189","SIM-S0189-S","D90","136.254","nm","SIM-M-D90","SIM-Q02","110","180","EQ","2026-09-04T20:15:00Z","2026-09-04T21:00:00Z","true","APPROVED","DEMO","SYNTHETIC","130"
"SIM-S0189-Q-LPC_0p5","SIM-S0189","SIM-S0189-S","LPC_0p5","516.4777","count/mL","SIM-M-LPC_0p5","SIM-Q02","","3000","EQ","2026-09-04T20:15:00Z","2026-09-04T21:00:00Z","true","APPROVED","DEMO","SYNTHETIC","1000"
"SIM-S0189-Q-LPC_1p0","SIM-S0189","SIM-S0189-S","LPC_1p0","69.1329","count/mL","SIM-M-LPC_1p0","SIM-Q02","","600","EQ","2026-09-04T20:15:00Z","2026-09-04T21:00:00Z","true","APPROVED","DEMO","SYNTHETIC","80"
"SIM-S0189-Q-Zeta","SIM-S0189","SIM-S0189-S","Zeta","-40.3329","mV","SIM-M-Zeta","SIM-Q02","-50","-30","EQ","2026-09-04T20:15:00Z","2026-09-04T21:00:00Z","true","APPROVED","DEMO","SYNTHETIC","-40"
"SIM-S0189-Q-Fe","SIM-S0189","SIM-S0189-S","Fe","0.2559","ug/kg","SIM-M-Fe","SIM-Q02","","1","EQ","2026-09-04T20:15:00Z","2026-09-04T21:00:00Z","true","APPROVED","DEMO","SYNTHETIC","0.3"
"SIM-S0190-Q-pH","SIM-S0190","SIM-S0190-S","pH","10.1119","pH","SIM-M-pH","SIM-Q02","9.5","10.5","EQ","2026-09-04T21:45:00Z","2026-09-04T22:30:00Z","true","APPROVED","DEMO","SYNTHETIC","10"
"SIM-S0190-Q-Solids","SIM-S0190","SIM-S0190-S","Solids","9.9371","wt%","SIM-M-Solids","SIM-Q02","9.5","10.5","EQ","2026-09-04T21:45:00Z","2026-09-04T22:30:00Z","true","APPROVED","DEMO","SYNTHETIC","10"
"SIM-S0190-Q-Viscosity","SIM-S0190","SIM-S0190-S","Viscosity","1.6898","mPa.s","SIM-M-Viscosity","SIM-Q02","1.2","2.2","EQ","2026-09-04T21:45:00Z","2026-09-04T22:30:00Z","true","APPROVED","DEMO","SYNTHETIC","1.7"
"SIM-S0190-Q-D50","SIM-S0190","SIM-S0190-S","D50","91.9829","nm","SIM-M-D50","SIM-Q02","75","105","EQ","2026-09-04T21:45:00Z","2026-09-04T22:30:00Z","true","APPROVED","DEMO","SYNTHETIC","90"
"SIM-S0190-Q-D90","SIM-S0190","SIM-S0190-S","D90","137.3957","nm","SIM-M-D90","SIM-Q02","110","180","EQ","2026-09-04T21:45:00Z","2026-09-04T22:30:00Z","true","APPROVED","DEMO","SYNTHETIC","130"
"SIM-S0190-Q-LPC_0p5","SIM-S0190","SIM-S0190-S","LPC_0p5","883.6572","count/mL","SIM-M-LPC_0p5","SIM-Q02","","3000","EQ","2026-09-04T21:45:00Z","2026-09-04T22:30:00Z","true","APPROVED","DEMO","SYNTHETIC","1000"
"SIM-S0190-Q-LPC_1p0","SIM-S0190","SIM-S0190-S","LPC_1p0","84.1011","count/mL","SIM-M-LPC_1p0","SIM-Q02","","600","EQ","2026-09-04T21:45:00Z","2026-09-04T22:30:00Z","true","APPROVED","DEMO","SYNTHETIC","80"
"SIM-S0190-Q-Zeta","SIM-S0190","SIM-S0190-S","Zeta","-39.7994","mV","SIM-M-Zeta","SIM-Q02","-50","-30","EQ","2026-09-04T21:45:00Z","2026-09-04T22:30:00Z","true","APPROVED","DEMO","SYNTHETIC","-40"
"SIM-S0190-Q-Fe","SIM-S0190","SIM-S0190-S","Fe","0.2775","ug/kg","SIM-M-Fe","SIM-Q02","","1","EQ","2026-09-04T21:45:00Z","2026-09-04T22:30:00Z","true","APPROVED","DEMO","SYNTHETIC","0.3"
"SIM-S0191-Q-pH","SIM-S0191","SIM-S0191-S","pH","9.9328","pH","SIM-M-pH","SIM-Q02","9.5","10.5","EQ","2026-09-04T21:45:00Z","2026-09-04T22:30:00Z","true","APPROVED","DEMO","SYNTHETIC","10"
"SIM-S0191-Q-Solids","SIM-S0191","SIM-S0191-S","Solids","10.0754","wt%","SIM-M-Solids","SIM-Q02","9.5","10.5","EQ","2026-09-04T21:45:00Z","2026-09-04T22:30:00Z","true","APPROVED","DEMO","SYNTHETIC","10"
"SIM-S0191-Q-Viscosity","SIM-S0191","SIM-S0191-S","Viscosity","1.7235","mPa.s","SIM-M-Viscosity","SIM-Q02","1.2","2.2","EQ","2026-09-04T21:45:00Z","2026-09-04T22:30:00Z","true","APPROVED","DEMO","SYNTHETIC","1.7"
"SIM-S0191-Q-D50","SIM-S0191","SIM-S0191-S","D50","92.2349","nm","SIM-M-D50","SIM-Q02","75","105","EQ","2026-09-04T21:45:00Z","2026-09-04T22:30:00Z","true","APPROVED","DEMO","SYNTHETIC","90"
"SIM-S0191-Q-D90","SIM-S0191","SIM-S0191-S","D90","125.6174","nm","SIM-M-D90","SIM-Q02","110","180","EQ","2026-09-04T21:45:00Z","2026-09-04T22:30:00Z","true","APPROVED","DEMO","SYNTHETIC","130"
"SIM-S0191-Q-LPC_0p5","SIM-S0191","SIM-S0191-S","LPC_0p5","929.497","count/mL","SIM-M-LPC_0p5","SIM-Q02","","3000","EQ","2026-09-04T21:45:00Z","2026-09-04T22:30:00Z","true","APPROVED","DEMO","SYNTHETIC","1000"
"SIM-S0191-Q-LPC_1p0","SIM-S0191","SIM-S0191-S","LPC_1p0","85.8483","count/mL","SIM-M-LPC_1p0","SIM-Q02","","600","EQ","2026-09-04T21:45:00Z","2026-09-04T22:30:00Z","true","APPROVED","DEMO","SYNTHETIC","80"
"SIM-S0191-Q-Zeta","SIM-S0191","SIM-S0191-S","Zeta","-40.1189","mV","SIM-M-Zeta","SIM-Q02","-50","-30","EQ","2026-09-04T21:45:00Z","2026-09-04T22:30:00Z","true","APPROVED","DEMO","SYNTHETIC","-40"
"SIM-S0191-Q-Fe","SIM-S0191","SIM-S0191-S","Fe","0.3245","ug/kg","SIM-M-Fe","SIM-Q02","","1","EQ","2026-09-04T21:45:00Z","2026-09-04T22:30:00Z","true","APPROVED","DEMO","SYNTHETIC","0.3"
"SIM-S0192-Q-pH","SIM-S0192","SIM-S0192-S","pH","9.864","pH","SIM-M-pH","SIM-Q02","9.5","10.5","EQ","2026-09-04T21:45:00Z","2026-09-04T22:30:00Z","true","APPROVED","DEMO","SYNTHETIC","10"
"SIM-S0192-Q-Solids","SIM-S0192","SIM-S0192-S","Solids","10.061","wt%","SIM-M-Solids","SIM-Q02","9.5","10.5","EQ","2026-09-04T21:45:00Z","2026-09-04T22:30:00Z","true","APPROVED","DEMO","SYNTHETIC","10"
"SIM-S0192-Q-Viscosity","SIM-S0192","SIM-S0192-S","Viscosity","1.6519","mPa.s","SIM-M-Viscosity","SIM-Q02","1.2","2.2","EQ","2026-09-04T21:45:00Z","2026-09-04T22:30:00Z","true","APPROVED","DEMO","SYNTHETIC","1.7"
"SIM-S0192-Q-D50","SIM-S0192","SIM-S0192-S","D50","87.716","nm","SIM-M-D50","SIM-Q02","75","105","EQ","2026-09-04T21:45:00Z","2026-09-04T22:30:00Z","true","APPROVED","DEMO","SYNTHETIC","90"
"SIM-S0192-Q-D90","SIM-S0192","SIM-S0192-S","D90","130.6843","nm","SIM-M-D90","SIM-Q02","110","180","EQ","2026-09-04T21:45:00Z","2026-09-04T22:30:00Z","true","APPROVED","DEMO","SYNTHETIC","130"
"SIM-S0192-Q-LPC_0p5","SIM-S0192","SIM-S0192-S","LPC_0p5","852.7746","count/mL","SIM-M-LPC_0p5","SIM-Q02","","3000","EQ","2026-09-04T21:45:00Z","2026-09-04T22:30:00Z","true","APPROVED","DEMO","SYNTHETIC","1000"
"SIM-S0192-Q-LPC_1p0","SIM-S0192","SIM-S0192-S","LPC_1p0","89.4925","count/mL","SIM-M-LPC_1p0","SIM-Q02","","600","EQ","2026-09-04T21:45:00Z","2026-09-04T22:30:00Z","true","APPROVED","DEMO","SYNTHETIC","80"
"SIM-S0192-Q-Zeta","SIM-S0192","SIM-S0192-S","Zeta","-39.148","mV","SIM-M-Zeta","SIM-Q02","-50","-30","EQ","2026-09-04T21:45:00Z","2026-09-04T22:30:00Z","true","APPROVED","DEMO","SYNTHETIC","-40"
"SIM-S0192-Q-Fe","SIM-S0192","SIM-S0192-S","Fe","0.2873","ug/kg","SIM-M-Fe","SIM-Q02","","1","EQ","2026-09-04T21:45:00Z","2026-09-04T22:30:00Z","true","APPROVED","DEMO","SYNTHETIC","0.3"
"SIM-S0193-Q-pH","SIM-S0193","SIM-S0193-S","pH","10.0204","pH","SIM-M-pH","SIM-Q02","9.5","10.5","EQ","2026-09-04T23:15:00Z","2026-09-05T00:00:00Z","true","APPROVED","DEMO","SYNTHETIC","10"
"SIM-S0193-Q-Solids","SIM-S0193","SIM-S0193-S","Solids","9.8424","wt%","SIM-M-Solids","SIM-Q02","9.5","10.5","EQ","2026-09-04T23:15:00Z","2026-09-05T00:00:00Z","true","APPROVED","DEMO","SYNTHETIC","10"
"SIM-S0193-Q-Viscosity","SIM-S0193","SIM-S0193-S","Viscosity","1.6894","mPa.s","SIM-M-Viscosity","SIM-Q02","1.2","2.2","EQ","2026-09-04T23:15:00Z","2026-09-05T00:00:00Z","true","APPROVED","DEMO","SYNTHETIC","1.7"
"SIM-S0193-Q-D50","SIM-S0193","SIM-S0193-S","D50","91.6807","nm","SIM-M-D50","SIM-Q02","75","105","EQ","2026-09-04T23:15:00Z","2026-09-05T00:00:00Z","true","APPROVED","DEMO","SYNTHETIC","90"
"SIM-S0193-Q-D90","SIM-S0193","SIM-S0193-S","D90","126.6751","nm","SIM-M-D90","SIM-Q02","110","180","EQ","2026-09-04T23:15:00Z","2026-09-05T00:00:00Z","true","APPROVED","DEMO","SYNTHETIC","130"
"SIM-S0193-Q-LPC_0p5","SIM-S0193","SIM-S0193-S","LPC_0p5","887.6011","count/mL","SIM-M-LPC_0p5","SIM-Q02","","3000","EQ","2026-09-04T23:15:00Z","2026-09-05T00:00:00Z","true","APPROVED","DEMO","SYNTHETIC","1000"
"SIM-S0193-Q-LPC_1p0","SIM-S0193","SIM-S0193-S","LPC_1p0","82.6844","count/mL","SIM-M-LPC_1p0","SIM-Q02","","600","EQ","2026-09-04T23:15:00Z","2026-09-05T00:00:00Z","true","APPROVED","DEMO","SYNTHETIC","80"
"SIM-S0193-Q-Zeta","SIM-S0193","SIM-S0193-S","Zeta","-40.4272","mV","SIM-M-Zeta","SIM-Q02","-50","-30","EQ","2026-09-04T23:15:00Z","2026-09-05T00:00:00Z","true","APPROVED","DEMO","SYNTHETIC","-40"
"SIM-S0193-Q-Fe","SIM-S0193","SIM-S0193-S","Fe","0.3204","ug/kg","SIM-M-Fe","SIM-Q02","","1","EQ","2026-09-04T23:15:00Z","2026-09-05T00:00:00Z","true","APPROVED","DEMO","SYNTHETIC","0.3"
"SIM-S0194-Q-pH","SIM-S0194","SIM-S0194-S","pH","10.0971","pH","SIM-M-pH","SIM-Q02","9.5","10.5","EQ","2026-09-04T23:15:00Z","2026-09-05T00:00:00Z","true","APPROVED","DEMO","SYNTHETIC","10"
"SIM-S0194-Q-Solids","SIM-S0194","SIM-S0194-S","Solids","9.8966","wt%","SIM-M-Solids","SIM-Q02","9.5","10.5","EQ","2026-09-04T23:15:00Z","2026-09-05T00:00:00Z","true","APPROVED","DEMO","SYNTHETIC","10"
"SIM-S0194-Q-Viscosity","SIM-S0194","SIM-S0194-S","Viscosity","1.6866","mPa.s","SIM-M-Viscosity","SIM-Q02","1.2","2.2","EQ","2026-09-04T23:15:00Z","2026-09-05T00:00:00Z","true","APPROVED","DEMO","SYNTHETIC","1.7"
"SIM-S0194-Q-D50","SIM-S0194","SIM-S0194-S","D50","90.0939","nm","SIM-M-D50","SIM-Q02","75","105","EQ","2026-09-04T23:15:00Z","2026-09-05T00:00:00Z","true","APPROVED","DEMO","SYNTHETIC","90"
"SIM-S0194-Q-D90","SIM-S0194","SIM-S0194-S","D90","131.0358","nm","SIM-M-D90","SIM-Q02","110","180","EQ","2026-09-04T23:15:00Z","2026-09-05T00:00:00Z","true","APPROVED","DEMO","SYNTHETIC","130"
"SIM-S0194-Q-LPC_0p5","SIM-S0194","SIM-S0194-S","LPC_0p5","1224.6864","count/mL","SIM-M-LPC_0p5","SIM-Q02","","3000","EQ","2026-09-04T23:15:00Z","2026-09-05T00:00:00Z","true","APPROVED","DEMO","SYNTHETIC","1000"
"SIM-S0194-Q-LPC_1p0","SIM-S0194","SIM-S0194-S","LPC_1p0","69.553","count/mL","SIM-M-LPC_1p0","SIM-Q02","","600","EQ","2026-09-04T23:15:00Z","2026-09-05T00:00:00Z","true","APPROVED","DEMO","SYNTHETIC","80"
"SIM-S0194-Q-Zeta","SIM-S0194","SIM-S0194-S","Zeta","-39.765","mV","SIM-M-Zeta","SIM-Q02","-50","-30","EQ","2026-09-04T23:15:00Z","2026-09-05T00:00:00Z","true","APPROVED","DEMO","SYNTHETIC","-40"
"SIM-S0194-Q-Fe","SIM-S0194","SIM-S0194-S","Fe","0.3239","ug/kg","SIM-M-Fe","SIM-Q02","","1","EQ","2026-09-04T23:15:00Z","2026-09-05T00:00:00Z","true","APPROVED","DEMO","SYNTHETIC","0.3"
"SIM-S0195-Q-pH","SIM-S0195","SIM-S0195-S","pH","10.0893","pH","SIM-M-pH","SIM-Q02","9.5","10.5","EQ","2026-09-04T23:15:00Z","2026-09-05T00:00:00Z","true","APPROVED","DEMO","SYNTHETIC","10"
"SIM-S0195-Q-Solids","SIM-S0195","SIM-S0195-S","Solids","10.0292","wt%","SIM-M-Solids","SIM-Q02","9.5","10.5","EQ","2026-09-04T23:15:00Z","2026-09-05T00:00:00Z","true","APPROVED","DEMO","SYNTHETIC","10"
"SIM-S0195-Q-Viscosity","SIM-S0195","SIM-S0195-S","Viscosity","1.6258","mPa.s","SIM-M-Viscosity","SIM-Q02","1.2","2.2","EQ","2026-09-04T23:15:00Z","2026-09-05T00:00:00Z","true","APPROVED","DEMO","SYNTHETIC","1.7"
"SIM-S0195-Q-D50","SIM-S0195","SIM-S0195-S","D50","86.5282","nm","SIM-M-D50","SIM-Q02","75","105","EQ","2026-09-04T23:15:00Z","2026-09-05T00:00:00Z","true","APPROVED","DEMO","SYNTHETIC","90"
"SIM-S0195-Q-D90","SIM-S0195","SIM-S0195-S","D90","128.7292","nm","SIM-M-D90","SIM-Q02","110","180","EQ","2026-09-04T23:15:00Z","2026-09-05T00:00:00Z","true","APPROVED","DEMO","SYNTHETIC","130"
"SIM-S0195-Q-LPC_0p5","SIM-S0195","SIM-S0195-S","LPC_0p5","742.7727","count/mL","SIM-M-LPC_0p5","SIM-Q02","","3000","EQ","2026-09-04T23:15:00Z","2026-09-05T00:00:00Z","true","APPROVED","DEMO","SYNTHETIC","1000"
"SIM-S0195-Q-LPC_1p0","SIM-S0195","SIM-S0195-S","LPC_1p0","78.5363","count/mL","SIM-M-LPC_1p0","SIM-Q02","","600","EQ","2026-09-04T23:15:00Z","2026-09-05T00:00:00Z","true","APPROVED","DEMO","SYNTHETIC","80"
"SIM-S0195-Q-Zeta","SIM-S0195","SIM-S0195-S","Zeta","-39.7443","mV","SIM-M-Zeta","SIM-Q02","-50","-30","EQ","2026-09-04T23:15:00Z","2026-09-05T00:00:00Z","true","APPROVED","DEMO","SYNTHETIC","-40"
"SIM-S0195-Q-Fe","SIM-S0195","SIM-S0195-S","Fe","0.3205","ug/kg","SIM-M-Fe","SIM-Q02","","1","EQ","2026-09-04T23:15:00Z","2026-09-05T00:00:00Z","true","APPROVED","DEMO","SYNTHETIC","0.3"
"SIM-S0196-Q-pH","SIM-S0196","SIM-S0196-S","pH","10.0445","pH","SIM-M-pH","SIM-Q02","9.5","10.5","EQ","2026-09-05T00:45:00Z","2026-09-05T01:30:00Z","true","APPROVED","DEMO","SYNTHETIC","10"
"SIM-S0196-Q-Solids","SIM-S0196","SIM-S0196-S","Solids","9.9362","wt%","SIM-M-Solids","SIM-Q02","9.5","10.5","EQ","2026-09-05T00:45:00Z","2026-09-05T01:30:00Z","true","APPROVED","DEMO","SYNTHETIC","10"
"SIM-S0196-Q-Viscosity","SIM-S0196","SIM-S0196-S","Viscosity","1.7746","mPa.s","SIM-M-Viscosity","SIM-Q02","1.2","2.2","EQ","2026-09-05T00:45:00Z","2026-09-05T01:30:00Z","true","APPROVED","DEMO","SYNTHETIC","1.7"
"SIM-S0196-Q-D50","SIM-S0196","SIM-S0196-S","D50","93.2808","nm","SIM-M-D50","SIM-Q02","75","105","EQ","2026-09-05T00:45:00Z","2026-09-05T01:30:00Z","true","APPROVED","DEMO","SYNTHETIC","90"
"SIM-S0196-Q-D90","SIM-S0196","SIM-S0196-S","D90","125.281","nm","SIM-M-D90","SIM-Q02","110","180","EQ","2026-09-05T00:45:00Z","2026-09-05T01:30:00Z","true","APPROVED","DEMO","SYNTHETIC","130"
"SIM-S0196-Q-LPC_0p5","SIM-S0196","SIM-S0196-S","LPC_0p5","776.2333","count/mL","SIM-M-LPC_0p5","SIM-Q02","","3000","EQ","2026-09-05T00:45:00Z","2026-09-05T01:30:00Z","true","APPROVED","DEMO","SYNTHETIC","1000"
"SIM-S0196-Q-LPC_1p0","SIM-S0196","SIM-S0196-S","LPC_1p0","69.6837","count/mL","SIM-M-LPC_1p0","SIM-Q02","","600","EQ","2026-09-05T00:45:00Z","2026-09-05T01:30:00Z","true","APPROVED","DEMO","SYNTHETIC","80"
"SIM-S0196-Q-Zeta","SIM-S0196","SIM-S0196-S","Zeta","-37.9206","mV","SIM-M-Zeta","SIM-Q02","-50","-30","EQ","2026-09-05T00:45:00Z","2026-09-05T01:30:00Z","true","APPROVED","DEMO","SYNTHETIC","-40"
"SIM-S0196-Q-Fe","SIM-S0196","SIM-S0196-S","Fe","0.2983","ug/kg","SIM-M-Fe","SIM-Q02","","1","EQ","2026-09-05T00:45:00Z","2026-09-05T01:30:00Z","true","APPROVED","DEMO","SYNTHETIC","0.3"
"SIM-S0197-Q-pH","SIM-S0197","SIM-S0197-S","pH","10.0592","pH","SIM-M-pH","SIM-Q02","9.5","10.5","EQ","2026-09-05T00:45:00Z","2026-09-05T01:30:00Z","true","APPROVED","DEMO","SYNTHETIC","10"
"SIM-S0197-Q-Solids","SIM-S0197","SIM-S0197-S","Solids","10.0423","wt%","SIM-M-Solids","SIM-Q02","9.5","10.5","EQ","2026-09-05T00:45:00Z","2026-09-05T01:30:00Z","true","APPROVED","DEMO","SYNTHETIC","10"
"SIM-S0197-Q-Viscosity","SIM-S0197","SIM-S0197-S","Viscosity","1.6583","mPa.s","SIM-M-Viscosity","SIM-Q02","1.2","2.2","EQ","2026-09-05T00:45:00Z","2026-09-05T01:30:00Z","true","APPROVED","DEMO","SYNTHETIC","1.7"
"SIM-S0197-Q-D50","SIM-S0197","SIM-S0197-S","D50","90.3301","nm","SIM-M-D50","SIM-Q02","75","105","EQ","2026-09-05T00:45:00Z","2026-09-05T01:30:00Z","true","APPROVED","DEMO","SYNTHETIC","90"
"SIM-S0197-Q-D90","SIM-S0197","SIM-S0197-S","D90","127.8595","nm","SIM-M-D90","SIM-Q02","110","180","EQ","2026-09-05T00:45:00Z","2026-09-05T01:30:00Z","true","APPROVED","DEMO","SYNTHETIC","130"
"SIM-S0197-Q-LPC_0p5","SIM-S0197","SIM-S0197-S","LPC_0p5","1212.3584","count/mL","SIM-M-LPC_0p5","SIM-Q02","","3000","EQ","2026-09-05T00:45:00Z","2026-09-05T01:30:00Z","true","APPROVED","DEMO","SYNTHETIC","1000"
"SIM-S0197-Q-LPC_1p0","SIM-S0197","SIM-S0197-S","LPC_1p0","84.482","count/mL","SIM-M-LPC_1p0","SIM-Q02","","600","EQ","2026-09-05T00:45:00Z","2026-09-05T01:30:00Z","true","APPROVED","DEMO","SYNTHETIC","80"
"SIM-S0197-Q-Zeta","SIM-S0197","SIM-S0197-S","Zeta","-39.8213","mV","SIM-M-Zeta","SIM-Q02","-50","-30","EQ","2026-09-05T00:45:00Z","2026-09-05T01:30:00Z","true","APPROVED","DEMO","SYNTHETIC","-40"
"SIM-S0197-Q-Fe","SIM-S0197","SIM-S0197-S","Fe","0.284","ug/kg","SIM-M-Fe","SIM-Q02","","1","EQ","2026-09-05T00:45:00Z","2026-09-05T01:30:00Z","true","APPROVED","DEMO","SYNTHETIC","0.3"
"SIM-S0198-Q-pH","SIM-S0198","SIM-S0198-S","pH","9.932","pH","SIM-M-pH","SIM-Q02","9.5","10.5","EQ","2026-09-05T00:45:00Z","2026-09-05T01:30:00Z","true","APPROVED","DEMO","SYNTHETIC","10"
"SIM-S0198-Q-Solids","SIM-S0198","SIM-S0198-S","Solids","9.8669","wt%","SIM-M-Solids","SIM-Q02","9.5","10.5","EQ","2026-09-05T00:45:00Z","2026-09-05T01:30:00Z","true","APPROVED","DEMO","SYNTHETIC","10"
"SIM-S0198-Q-Viscosity","SIM-S0198","SIM-S0198-S","Viscosity","1.7491","mPa.s","SIM-M-Viscosity","SIM-Q02","1.2","2.2","EQ","2026-09-05T00:45:00Z","2026-09-05T01:30:00Z","true","APPROVED","DEMO","SYNTHETIC","1.7"
"SIM-S0198-Q-D50","SIM-S0198","SIM-S0198-S","D50","89.4493","nm","SIM-M-D50","SIM-Q02","75","105","EQ","2026-09-05T00:45:00Z","2026-09-05T01:30:00Z","true","APPROVED","DEMO","SYNTHETIC","90"
"SIM-S0198-Q-D90","SIM-S0198","SIM-S0198-S","D90","135.0029","nm","SIM-M-D90","SIM-Q02","110","180","EQ","2026-09-05T00:45:00Z","2026-09-05T01:30:00Z","true","APPROVED","DEMO","SYNTHETIC","130"
"SIM-S0198-Q-LPC_0p5","SIM-S0198","SIM-S0198-S","LPC_0p5","1054.6636","count/mL","SIM-M-LPC_0p5","SIM-Q02","","3000","EQ","2026-09-05T00:45:00Z","2026-09-05T01:30:00Z","true","APPROVED","DEMO","SYNTHETIC","1000"
"SIM-S0198-Q-LPC_1p0","SIM-S0198","SIM-S0198-S","LPC_1p0","50.9521","count/mL","SIM-M-LPC_1p0","SIM-Q02","","600","EQ","2026-09-05T00:45:00Z","2026-09-05T01:30:00Z","true","APPROVED","DEMO","SYNTHETIC","80"
"SIM-S0198-Q-Zeta","SIM-S0198","SIM-S0198-S","Zeta","-37.9259","mV","SIM-M-Zeta","SIM-Q02","-50","-30","EQ","2026-09-05T00:45:00Z","2026-09-05T01:30:00Z","true","APPROVED","DEMO","SYNTHETIC","-40"
"SIM-S0198-Q-Fe","SIM-S0198","SIM-S0198-S","Fe","0.3611","ug/kg","SIM-M-Fe","SIM-Q02","","1","EQ","2026-09-05T00:45:00Z","2026-09-05T01:30:00Z","true","APPROVED","DEMO","SYNTHETIC","0.3"
