"Process_Record_ID","Batch_ID","Step_Run_ID","Step_ID","Equipment_ID","Parameter","Value","Unit","Event_TS","Step_Start_TS","Step_End_TS","Data_Origin","Target_Value","Upper_Limit","Target_Duration_min","Upper_Duration_min"
"SIM-S0217-P5","SIM-S0217","SIM-S0217-MIX","MIX","MIX-1","Temperature","27.7338","C","2026-09-05T10:50:00Z","2026-09-05T10:10:00Z","2026-09-05T11:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0218-P0","SIM-S0218","SIM-S0218-MIX","MIX","MIX-2","Temperature","28.2719","C","2026-09-05T10:10:00Z","2026-09-05T10:10:00Z","2026-09-05T11:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0218-P1","SIM-S0218","SIM-S0218-MIX","MIX","MIX-2","Temperature","28.0559","C","2026-09-05T10:18:00Z","2026-09-05T10:10:00Z","2026-09-05T11:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0218-P2","SIM-S0218","SIM-S0218-MIX","MIX","MIX-2","Temperature","28.0068","C","2026-09-05T10:26:00Z","2026-09-05T10:10:00Z","2026-09-05T11:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0218-P3","SIM-S0218","SIM-S0218-MIX","MIX","MIX-2","Temperature","28.6223","C","2026-09-05T10:34:00Z","2026-09-05T10:10:00Z","2026-09-05T11:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0218-P4","SIM-S0218","SIM-S0218-MIX","MIX","MIX-2","Temperature","28.44","C","2026-09-05T10:42:00Z","2026-09-05T10:10:00Z","2026-09-05T11:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0218-P5","SIM-S0218","SIM-S0218-MIX","MIX","MIX-2","Temperature","28.4746","C","2026-09-05T10:50:00Z","2026-09-05T10:10:00Z","2026-09-05T11:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0219-P0","SIM-S0219","SIM-S0219-MIX","MIX","MIX-3","Temperature","28.6349","C","2026-09-05T10:10:00Z","2026-09-05T10:10:00Z","2026-09-05T11:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0219-P1","SIM-S0219","SIM-S0219-MIX","MIX","MIX-3","Temperature","28.8017","C","2026-09-05T10:18:00Z","2026-09-05T10:10:00Z","2026-09-05T11:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0219-P2","SIM-S0219","SIM-S0219-MIX","MIX","MIX-3","Temperature","28.7525","C","2026-09-05T10:26:00Z","2026-09-05T10:10:00Z","2026-09-05T11:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0219-P3","SIM-S0219","SIM-S0219-MIX","MIX","MIX-3","Temperature","28.785","C","2026-09-05T10:34:00Z","2026-09-05T10:10:00Z","2026-09-05T11:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0219-P4","SIM-S0219","SIM-S0219-MIX","MIX","MIX-3","Temperature","28.7971","C","2026-09-05T10:42:00Z","2026-09-05T10:10:00Z","2026-09-05T11:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0219-P5","SIM-S0219","SIM-S0219-MIX","MIX","MIX-3","Temperature","28.8069","C","2026-09-05T10:50:00Z","2026-09-05T10:10:00Z","2026-09-05T11:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0220-P0","SIM-S0220","SIM-S0220-MIX","MIX","MIX-1","Temperature","28.3685","C","2026-09-05T11:40:00Z","2026-09-05T11:40:00Z","2026-09-05T12:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0220-P1","SIM-S0220","SIM-S0220-MIX","MIX","MIX-1","Temperature","28.4975","C","2026-09-05T11:48:00Z","2026-09-05T11:40:00Z","2026-09-05T12:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0220-P2","SIM-S0220","SIM-S0220-MIX","MIX","MIX-1","Temperature","28.1837","C","2026-09-05T11:56:00Z","2026-09-05T11:40:00Z","2026-09-05T12:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0220-P3","SIM-S0220","SIM-S0220-MIX","MIX","MIX-1","Temperature","28.4722","C","2026-09-05T12:04:00Z","2026-09-05T11:40:00Z","2026-09-05T12:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0220-P4","SIM-S0220","SIM-S0220-MIX","MIX","MIX-1","Temperature","28.442","C","2026-09-05T12:12:00Z","2026-09-05T11:40:00Z","2026-09-05T12:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0220-P5","SIM-S0220","SIM-S0220-MIX","MIX","MIX-1","Temperature","28.562","C","2026-09-05T12:20:00Z","2026-09-05T11:40:00Z","2026-09-05T12:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0221-P0","SIM-S0221","SIM-S0221-MIX","MIX","MIX-2","Temperature","29.07","C","2026-09-05T11:40:00Z","2026-09-05T11:40:00Z","2026-09-05T12:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0221-P1","SIM-S0221","SIM-S0221-MIX","MIX","MIX-2","Temperature","29.1972","C","2026-09-05T11:48:00Z","2026-09-05T11:40:00Z","2026-09-05T12:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0221-P2","SIM-S0221","SIM-S0221-MIX","MIX","MIX-2","Temperature","29.2179","C","2026-09-05T11:56:00Z","2026-09-05T11:40:00Z","2026-09-05T12:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0221-P3","SIM-S0221","SIM-S0221-MIX","MIX","MIX-2","Temperature","29.229","C","2026-09-05T12:04:00Z","2026-09-05T11:40:00Z","2026-09-05T12:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0221-P4","SIM-S0221","SIM-S0221-MIX","MIX","MIX-2","Temperature","29.1302","C","2026-09-05T12:12:00Z","2026-09-05T11:40:00Z","2026-09-05T12:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0221-P5","SIM-S0221","SIM-S0221-MIX","MIX","MIX-2","Temperature","29.1449","C","2026-09-05T12:20:00Z","2026-09-05T11:40:00Z","2026-09-05T12:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0222-P0","SIM-S0222","SIM-S0222-MIX","MIX","MIX-3","Temperature","27.845","C","2026-09-05T11:40:00Z","2026-09-05T11:40:00Z","2026-09-05T12:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0222-P1","SIM-S0222","SIM-S0222-MIX","MIX","MIX-3","Temperature","28.1255","C","2026-09-05T11:48:00Z","2026-09-05T11:40:00Z","2026-09-05T12:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0222-P2","SIM-S0222","SIM-S0222-MIX","MIX","MIX-3","Temperature","27.8766","C","2026-09-05T11:56:00Z","2026-09-05T11:40:00Z","2026-09-05T12:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0222-P3","SIM-S0222","SIM-S0222-MIX","MIX","MIX-3","Temperature","27.9226","C","2026-09-05T12:04:00Z","2026-09-05T11:40:00Z","2026-09-05T12:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0222-P4","SIM-S0222","SIM-S0222-MIX","MIX","MIX-3","Temperature","27.8122","C","2026-09-05T12:12:00Z","2026-09-05T11:40:00Z","2026-09-05T12:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0222-P5","SIM-S0222","SIM-S0222-MIX","MIX","MIX-3","Temperature","27.8647","C","2026-09-05T12:20:00Z","2026-09-05T11:40:00Z","2026-09-05T12:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0223-P0","SIM-S0223","SIM-S0223-MIX","MIX","MIX-1","Temperature","28.0654","C","2026-09-05T13:10:00Z","2026-09-05T13:10:00Z","2026-09-05T14:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0223-P1","SIM-S0223","SIM-S0223-MIX","MIX","MIX-1","Temperature","28.0615","C","2026-09-05T13:18:00Z","2026-09-05T13:10:00Z","2026-09-05T14:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0223-P2","SIM-S0223","SIM-S0223-MIX","MIX","MIX-1","Temperature","28.2273","C","2026-09-05T13:26:00Z","2026-09-05T13:10:00Z","2026-09-05T14:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0223-P3","SIM-S0223","SIM-S0223-MIX","MIX","MIX-1","Temperature","28.0031","C","2026-09-05T13:34:00Z","2026-09-05T13:10:00Z","2026-09-05T14:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0223-P4","SIM-S0223","SIM-S0223-MIX","MIX","MIX-1","Temperature","27.818","C","2026-09-05T13:42:00Z","2026-09-05T13:10:00Z","2026-09-05T14:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0223-P5","SIM-S0223","SIM-S0223-MIX","MIX","MIX-1","Temperature","27.7649","C","2026-09-05T13:50:00Z","2026-09-05T13:10:00Z","2026-09-05T14:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0224-P0","SIM-S0224","SIM-S0224-MIX","MIX","MIX-2","Temperature","28.2173","C","2026-09-05T13:10:00Z","2026-09-05T13:10:00Z","2026-09-05T14:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0224-P1","SIM-S0224","SIM-S0224-MIX","MIX","MIX-2","Temperature","27.9564","C","2026-09-05T13:18:00Z","2026-09-05T13:10:00Z","2026-09-05T14:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0224-P2","SIM-S0224","SIM-S0224-MIX","MIX","MIX-2","Temperature","28.097","C","2026-09-05T13:26:00Z","2026-09-05T13:10:00Z","2026-09-05T14:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0224-P3","SIM-S0224","SIM-S0224-MIX","MIX","MIX-2","Temperature","27.9992","C","2026-09-05T13:34:00Z","2026-09-05T13:10:00Z","2026-09-05T14:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0224-P4","SIM-S0224","SIM-S0224-MIX","MIX","MIX-2","Temperature","28.1342","C","2026-09-05T13:42:00Z","2026-09-05T13:10:00Z","2026-09-05T14:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0224-P5","SIM-S0224","SIM-S0224-MIX","MIX","MIX-2","Temperature","28.2058","C","2026-09-05T13:50:00Z","2026-09-05T13:10:00Z","2026-09-05T14:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0225-P0","SIM-S0225","SIM-S0225-MIX","MIX","MIX-3","Temperature","28.567","C","2026-09-05T13:10:00Z","2026-09-05T13:10:00Z","2026-09-05T14:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0225-P1","SIM-S0225","SIM-S0225-MIX","MIX","MIX-3","Temperature","28.8962","C","2026-09-05T13:18:00Z","2026-09-05T13:10:00Z","2026-09-05T14:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0225-P2","SIM-S0225","SIM-S0225-MIX","MIX","MIX-3","Temperature","28.7461","C","2026-09-05T13:26:00Z","2026-09-05T13:10:00Z","2026-09-05T14:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0225-P3","SIM-S0225","SIM-S0225-MIX","MIX","MIX-3","Temperature","28.947","C","2026-09-05T13:34:00Z","2026-09-05T13:10:00Z","2026-09-05T14:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0225-P4","SIM-S0225","SIM-S0225-MIX","MIX","MIX-3","Temperature","29.1741","C","2026-09-05T13:42:00Z","2026-09-05T13:10:00Z","2026-09-05T14:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0225-P5","SIM-S0225","SIM-S0225-MIX","MIX","MIX-3","Temperature","28.8711","C","2026-09-05T13:50:00Z","2026-09-05T13:10:00Z","2026-09-05T14:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0226-P0","SIM-S0226","SIM-S0226-MIX","MIX","MIX-1","Temperature","26.8135","C","2026-09-05T14:40:00Z","2026-09-05T14:40:00Z","2026-09-05T15:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0226-P1","SIM-S0226","SIM-S0226-MIX","MIX","MIX-1","Temperature","26.879","C","2026-09-05T14:48:00Z","2026-09-05T14:40:00Z","2026-09-05T15:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0226-P2","SIM-S0226","SIM-S0226-MIX","MIX","MIX-1","Temperature","27.1464","C","2026-09-05T14:56:00Z","2026-09-05T14:40:00Z","2026-09-05T15:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0226-P3","SIM-S0226","SIM-S0226-MIX","MIX","MIX-1","Temperature","27.4566","C","2026-09-05T15:04:00Z","2026-09-05T14:40:00Z","2026-09-05T15:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0226-P4","SIM-S0226","SIM-S0226-MIX","MIX","MIX-1","Temperature","27.0718","C","2026-09-05T15:12:00Z","2026-09-05T14:40:00Z","2026-09-05T15:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0226-P5","SIM-S0226","SIM-S0226-MIX","MIX","MIX-1","Temperature","26.72","C","2026-09-05T15:20:00Z","2026-09-05T14:40:00Z","2026-09-05T15:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0227-P0","SIM-S0227","SIM-S0227-MIX","MIX","MIX-2","Temperature","27.9705","C","2026-09-05T14:40:00Z","2026-09-05T14:40:00Z","2026-09-05T15:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0227-P1","SIM-S0227","SIM-S0227-MIX","MIX","MIX-2","Temperature","28.0902","C","2026-09-05T14:48:00Z","2026-09-05T14:40:00Z","2026-09-05T15:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0227-P2","SIM-S0227","SIM-S0227-MIX","MIX","MIX-2","Temperature","28.1723","C","2026-09-05T14:56:00Z","2026-09-05T14:40:00Z","2026-09-05T15:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0227-P3","SIM-S0227","SIM-S0227-MIX","MIX","MIX-2","Temperature","28.082","C","2026-09-05T15:04:00Z","2026-09-05T14:40:00Z","2026-09-05T15:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0227-P4","SIM-S0227","SIM-S0227-MIX","MIX","MIX-2","Temperature","28.0065","C","2026-09-05T15:12:00Z","2026-09-05T14:40:00Z","2026-09-05T15:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0227-P5","SIM-S0227","SIM-S0227-MIX","MIX","MIX-2","Temperature","27.9294","C","2026-09-05T15:20:00Z","2026-09-05T14:40:00Z","2026-09-05T15:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0228-P0","SIM-S0228","SIM-S0228-MIX","MIX","MIX-3","Temperature","28.569","C","2026-09-05T14:40:00Z","2026-09-05T14:40:00Z","2026-09-05T15:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0228-P1","SIM-S0228","SIM-S0228-MIX","MIX","MIX-3","Temperature","28.6596","C","2026-09-05T14:48:00Z","2026-09-05T14:40:00Z","2026-09-05T15:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0228-P2","SIM-S0228","SIM-S0228-MIX","MIX","MIX-3","Temperature","29.0074","C","2026-09-05T14:56:00Z","2026-09-05T14:40:00Z","2026-09-05T15:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0228-P3","SIM-S0228","SIM-S0228-MIX","MIX","MIX-3","Temperature","28.7914","C","2026-09-05T15:04:00Z","2026-09-05T14:40:00Z","2026-09-05T15:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0228-P4","SIM-S0228","SIM-S0228-MIX","MIX","MIX-3","Temperature","28.9449","C","2026-09-05T15:12:00Z","2026-09-05T14:40:00Z","2026-09-05T15:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0228-P5","SIM-S0228","SIM-S0228-MIX","MIX","MIX-3","Temperature","28.6686","C","2026-09-05T15:20:00Z","2026-09-05T14:40:00Z","2026-09-05T15:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0229-P0","SIM-S0229","SIM-S0229-MIX","MIX","MIX-1","Temperature","26.4021","C","2026-09-05T16:10:00Z","2026-09-05T16:10:00Z","2026-09-05T17:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0229-P1","SIM-S0229","SIM-S0229-MIX","MIX","MIX-1","Temperature","26.3661","C","2026-09-05T16:18:00Z","2026-09-05T16:10:00Z","2026-09-05T17:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0229-P2","SIM-S0229","SIM-S0229-MIX","MIX","MIX-1","Temperature","26.7157","C","2026-09-05T16:26:00Z","2026-09-05T16:10:00Z","2026-09-05T17:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0229-P3","SIM-S0229","SIM-S0229-MIX","MIX","MIX-1","Temperature","26.4907","C","2026-09-05T16:34:00Z","2026-09-05T16:10:00Z","2026-09-05T17:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0229-P4","SIM-S0229","SIM-S0229-MIX","MIX","MIX-1","Temperature","26.5512","C","2026-09-05T16:42:00Z","2026-09-05T16:10:00Z","2026-09-05T17:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0229-P5","SIM-S0229","SIM-S0229-MIX","MIX","MIX-1","Temperature","26.4194","C","2026-09-05T16:50:00Z","2026-09-05T16:10:00Z","2026-09-05T17:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0230-P0","SIM-S0230","SIM-S0230-MIX","MIX","MIX-2","Temperature","28.7604","C","2026-09-05T16:10:00Z","2026-09-05T16:10:00Z","2026-09-05T17:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0230-P1","SIM-S0230","SIM-S0230-MIX","MIX","MIX-2","Temperature","29.0717","C","2026-09-05T16:18:00Z","2026-09-05T16:10:00Z","2026-09-05T17:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0230-P2","SIM-S0230","SIM-S0230-MIX","MIX","MIX-2","Temperature","28.5765","C","2026-09-05T16:26:00Z","2026-09-05T16:10:00Z","2026-09-05T17:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0230-P3","SIM-S0230","SIM-S0230-MIX","MIX","MIX-2","Temperature","29.0154","C","2026-09-05T16:34:00Z","2026-09-05T16:10:00Z","2026-09-05T17:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0230-P4","SIM-S0230","SIM-S0230-MIX","MIX","MIX-2","Temperature","28.8282","C","2026-09-05T16:42:00Z","2026-09-05T16:10:00Z","2026-09-05T17:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0230-P5","SIM-S0230","SIM-S0230-MIX","MIX","MIX-2","Temperature","29.1673","C","2026-09-05T16:50:00Z","2026-09-05T16:10:00Z","2026-09-05T17:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0231-P0","SIM-S0231","SIM-S0231-MIX","MIX","MIX-3","Temperature","27.1424","C","2026-09-05T16:10:00Z","2026-09-05T16:10:00Z","2026-09-05T17:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0231-P1","SIM-S0231","SIM-S0231-MIX","MIX","MIX-3","Temperature","27.3062","C","2026-09-05T16:18:00Z","2026-09-05T16:10:00Z","2026-09-05T17:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0231-P2","SIM-S0231","SIM-S0231-MIX","MIX","MIX-3","Temperature","27.1285","C","2026-09-05T16:26:00Z","2026-09-05T16:10:00Z","2026-09-05T17:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0231-P3","SIM-S0231","SIM-S0231-MIX","MIX","MIX-3","Temperature","27.375","C","2026-09-05T16:34:00Z","2026-09-05T16:10:00Z","2026-09-05T17:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0231-P4","SIM-S0231","SIM-S0231-MIX","MIX","MIX-3","Temperature","27.217","C","2026-09-05T16:42:00Z","2026-09-05T16:10:00Z","2026-09-05T17:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0231-P5","SIM-S0231","SIM-S0231-MIX","MIX","MIX-3","Temperature","27.2941","C","2026-09-05T16:50:00Z","2026-09-05T16:10:00Z","2026-09-05T17:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0232-P0","SIM-S0232","SIM-S0232-MIX","MIX","MIX-1","Temperature","27.3217","C","2026-09-05T17:40:00Z","2026-09-05T17:40:00Z","2026-09-05T18:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0232-P1","SIM-S0232","SIM-S0232-MIX","MIX","MIX-1","Temperature","27.5531","C","2026-09-05T17:48:00Z","2026-09-05T17:40:00Z","2026-09-05T18:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0232-P2","SIM-S0232","SIM-S0232-MIX","MIX","MIX-1","Temperature","27.211","C","2026-09-05T17:56:00Z","2026-09-05T17:40:00Z","2026-09-05T18:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0232-P3","SIM-S0232","SIM-S0232-MIX","MIX","MIX-1","Temperature","27.138","C","2026-09-05T18:04:00Z","2026-09-05T17:40:00Z","2026-09-05T18:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0232-P4","SIM-S0232","SIM-S0232-MIX","MIX","MIX-1","Temperature","27.1342","C","2026-09-05T18:12:00Z","2026-09-05T17:40:00Z","2026-09-05T18:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0232-P5","SIM-S0232","SIM-S0232-MIX","MIX","MIX-1","Temperature","27.5195","C","2026-09-05T18:20:00Z","2026-09-05T17:40:00Z","2026-09-05T18:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0233-P0","SIM-S0233","SIM-S0233-MIX","MIX","MIX-2","Temperature","27.6069","C","2026-09-05T17:40:00Z","2026-09-05T17:40:00Z","2026-09-05T18:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0233-P1","SIM-S0233","SIM-S0233-MIX","MIX","MIX-2","Temperature","27.8744","C","2026-09-05T17:48:00Z","2026-09-05T17:40:00Z","2026-09-05T18:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0233-P2","SIM-S0233","SIM-S0233-MIX","MIX","MIX-2","Temperature","27.719","C","2026-09-05T17:56:00Z","2026-09-05T17:40:00Z","2026-09-05T18:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0233-P3","SIM-S0233","SIM-S0233-MIX","MIX","MIX-2","Temperature","27.8289","C","2026-09-05T18:04:00Z","2026-09-05T17:40:00Z","2026-09-05T18:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0233-P4","SIM-S0233","SIM-S0233-MIX","MIX","MIX-2","Temperature","27.8706","C","2026-09-05T18:12:00Z","2026-09-05T17:40:00Z","2026-09-05T18:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0233-P5","SIM-S0233","SIM-S0233-MIX","MIX","MIX-2","Temperature","27.8034","C","2026-09-05T18:20:00Z","2026-09-05T17:40:00Z","2026-09-05T18:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0234-P0","SIM-S0234","SIM-S0234-MIX","MIX","MIX-3","Temperature","27.917","C","2026-09-05T17:40:00Z","2026-09-05T17:40:00Z","2026-09-05T18:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0234-P1","SIM-S0234","SIM-S0234-MIX","MIX","MIX-3","Temperature","27.7878","C","2026-09-05T17:48:00Z","2026-09-05T17:40:00Z","2026-09-05T18:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0234-P2","SIM-S0234","SIM-S0234-MIX","MIX","MIX-3","Temperature","27.809","C","2026-09-05T17:56:00Z","2026-09-05T17:40:00Z","2026-09-05T18:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0234-P3","SIM-S0234","SIM-S0234-MIX","MIX","MIX-3","Temperature","27.9756","C","2026-09-05T18:04:00Z","2026-09-05T17:40:00Z","2026-09-05T18:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0234-P4","SIM-S0234","SIM-S0234-MIX","MIX","MIX-3","Temperature","27.8834","C","2026-09-05T18:12:00Z","2026-09-05T17:40:00Z","2026-09-05T18:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0234-P5","SIM-S0234","SIM-S0234-MIX","MIX","MIX-3","Temperature","27.8231","C","2026-09-05T18:20:00Z","2026-09-05T17:40:00Z","2026-09-05T18:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0235-P0","SIM-S0235","SIM-S0235-MIX","MIX","MIX-1","Temperature","28.7207","C","2026-09-05T19:10:00Z","2026-09-05T19:10:00Z","2026-09-05T20:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0235-P1","SIM-S0235","SIM-S0235-MIX","MIX","MIX-1","Temperature","28.4585","C","2026-09-05T19:18:00Z","2026-09-05T19:10:00Z","2026-09-05T20:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0235-P2","SIM-S0235","SIM-S0235-MIX","MIX","MIX-1","Temperature","28.7637","C","2026-09-05T19:26:00Z","2026-09-05T19:10:00Z","2026-09-05T20:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0235-P3","SIM-S0235","SIM-S0235-MIX","MIX","MIX-1","Temperature","28.942","C","2026-09-05T19:34:00Z","2026-09-05T19:10:00Z","2026-09-05T20:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0235-P4","SIM-S0235","SIM-S0235-MIX","MIX","MIX-1","Temperature","28.5686","C","2026-09-05T19:42:00Z","2026-09-05T19:10:00Z","2026-09-05T20:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0235-P5","SIM-S0235","SIM-S0235-MIX","MIX","MIX-1","Temperature","28.6006","C","2026-09-05T19:50:00Z","2026-09-05T19:10:00Z","2026-09-05T20:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0236-P0","SIM-S0236","SIM-S0236-MIX","MIX","MIX-2","Temperature","27.7018","C","2026-09-05T19:10:00Z","2026-09-05T19:10:00Z","2026-09-05T20:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0236-P1","SIM-S0236","SIM-S0236-MIX","MIX","MIX-2","Temperature","27.3947","C","2026-09-05T19:18:00Z","2026-09-05T19:10:00Z","2026-09-05T20:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0236-P2","SIM-S0236","SIM-S0236-MIX","MIX","MIX-2","Temperature","27.5042","C","2026-09-05T19:26:00Z","2026-09-05T19:10:00Z","2026-09-05T20:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0236-P3","SIM-S0236","SIM-S0236-MIX","MIX","MIX-2","Temperature","27.4762","C","2026-09-05T19:34:00Z","2026-09-05T19:10:00Z","2026-09-05T20:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0236-P4","SIM-S0236","SIM-S0236-MIX","MIX","MIX-2","Temperature","27.3203","C","2026-09-05T19:42:00Z","2026-09-05T19:10:00Z","2026-09-05T20:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0236-P5","SIM-S0236","SIM-S0236-MIX","MIX","MIX-2","Temperature","27.311","C","2026-09-05T19:50:00Z","2026-09-05T19:10:00Z","2026-09-05T20:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0237-P0","SIM-S0237","SIM-S0237-MIX","MIX","MIX-3","Temperature","28.7978","C","2026-09-05T19:10:00Z","2026-09-05T19:10:00Z","2026-09-05T20:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0237-P1","SIM-S0237","SIM-S0237-MIX","MIX","MIX-3","Temperature","28.7596","C","2026-09-05T19:18:00Z","2026-09-05T19:10:00Z","2026-09-05T20:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0237-P2","SIM-S0237","SIM-S0237-MIX","MIX","MIX-3","Temperature","28.6841","C","2026-09-05T19:26:00Z","2026-09-05T19:10:00Z","2026-09-05T20:00:00Z","SYNTHETIC","25","30","50","60"
